ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000139567	19.309381938385798	-0.7659512440040359	0.26333733347044747	-2.90863142688423	0.003630145563507895	0.022335808994721856
ENSG00000139572	25.67584440175158	-1.4704714892201043	0.365018841737298	-4.028481056543361	5.61383832519468e-5	7.608441272119235e-4
ENSG00000139579	62.52225653528181	0.014029223840682866	0.09165043135444093	0.15307318943680104	0.8783405584119237	0.9400538367625003
ENSG00000139597	56.183249847824726	0.11290995254322954	0.12017964973763094	0.9395097488612076	0.3474690893077755	0.5618744840570499
ENSG00000139613	374.35577461057176	-0.15852398244038915	0.07586827965181173	-2.0894632535219695	0.0366660424470214	0.12447928161815743
ENSG00000139618	169.26034655874412	-0.03074062888432567	0.23813115947203653	-0.12909116535812068	0.8972855125390702	0.9507775334788994
ENSG00000139620	46.680900019223834	0.08758424844316896	0.09806519123484933	0.8931227007289436	0.37179146749380254	0.5861144296649043
ENSG00000139624	88.52426963493423	-0.13409259094690068	0.10187441607195973	-1.3162538360188825	0.18808885965239117	0.38513911648011484
ENSG00000139625	93.10822140959593	-0.31149116808306493	0.18721009612042355	-1.6638588117742172	0.09614064772985172	0.24501298406304634
ENSG00000139626	42.67994657597192	0.033333589626293604	0.17968711870807133	0.18550906634798356	0.8528297697680159	0.9262177345119236
ENSG00000139629	57.79302551899889	-0.09684580673272324	0.14455070950763677	-0.6699780794061531	0.5028717641079478	0.6964049187093602
ENSG00000139631	69.83840027045967	-0.4626817377341695	0.14927877932576605	-3.099447488945999	0.0019388194267947328	0.013522651951441743
ENSG00000139636	91.13502452759508	-0.6583863685842227	0.16273022723085212	-4.045876293469582	5.2127756980038566e-5	7.119225887043044e-4
ENSG00000139637	60.10537184546826	-0.2566420232251346	0.11258772047972682	-2.279485028488049	0.022638248946093446	0.08837932565590696
ENSG00000139641	124.21034037259729	0.021397306331098598	0.1083211280810213	0.19753585205551022	0.8434082282341331	0.9206107028453592
ENSG00000139644	1432.9055012077638	-0.07858150448750068	0.06555637093189595	-1.1986860067213916	0.23065006118295828	0.4345663633583882
ENSG00000139645	262.2445617446395	-0.06655784484976747	0.11718092353616386	-0.5679921512926691	0.5700402973859905	0.7491833593546996
ENSG00000139651	151.05249091857914	-0.07115851811601544	0.13523217720742242	-0.5261951673444609	0.5987526114073854	0.7695220765445678
ENSG00000139668	242.80136108927903	-0.2478578222465197	0.1355469164878851	-1.828575881094814	0.06746316859508562	0.1916299656116096
ENSG00000139675	21.56030521529675	0.03049311192984572	0.12186301409852904	0.2502245013010374	0.8024137385170349	0.8976063317873707
ENSG00000139679	87.10039091806	0.5153812573790296	0.12602175471101917	4.089621340068243	4.320779874869894e-5	6.040397342130012e-4
ENSG00000139684	66.04386928676948	0.23658834243167437	0.1022798565729524	2.313146990609287	0.020714558891178687	0.08297767273054506
ENSG00000139687	252.9738323484353	0.342519168990533	0.09926567344027587	3.4505298470232297	5.59487298186559e-4	0.005005625721009534
ENSG00000139697	329.31719584825373	-0.09011321963295868	0.046424264503586214	-1.9410801785776821	0.052248552888689584	0.16111146789046138
ENSG00000139714	91.24341844466524	0.20993213987855755	0.12279842021590813	1.709567106070649	0.08734595267644445	0.22956659344908986
ENSG00000139718	292.57319687850554	-0.15689830023464654	0.06990025427894088	-2.244602710721696	0.024793648591712594	0.09437296589970832
ENSG00000139719	97.8404156965028	-0.05551393532977358	0.09126773884469747	-0.6082536505504635	0.5430192565169059	0.7278671839513161
